scene,det_id,cx,cy,bbox,area,score,rf,cnn,hsv,depth,clip,hsv_frac,lap_var
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,7,378,148,"(343, 100, 70, 97)",6790,0.4858,0.3068,0.5014,1.0,0.0295,0.5164,0.4996,29.5181
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,8,234,109,"(225, 96, 18, 26)",468,0.4911,0.3001,0.5237,1.0,0.0274,0.5104,0.3088,27.3686
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,9,489,101,"(480, 84, 19, 34)",646,0.4782,0.2985,0.4816,1.0,0.0517,0.5083,0.3836,51.7023
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,10,83,69,"(80, 62, 6, 15)",90,0.4956,0.3179,0.4739,1.0,0.1849,0.5101,0.2551,184.8688
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,11,407,62,"(403, 53, 8, 18)",144,0.5126,0.3804,0.4997,1.0,0.0453,0.5015,0.5083,45.3327
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,12,204,51,"(194, 38, 20, 27)",540,0.6181,0.7214,0.4584,1.0,0.0522,0.5142,0.7396,52.1623
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,13,97,23,"(88, 11, 18, 24)",432,0.7251,0.9627,0.513,1.0,0.0862,0.5051,0.3019,86.1922
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,14,264,34,"(249, 8, 31, 52)",1612,0.5211,0.3804,0.527,1.0,0.0347,0.5194,0.7071,34.6656
crocus-4878639__340_jpg.rf.n4T2X2cXoqyb8sGX5QsS.jpg,15,340,15,"(320, 0, 41, 30)",1230,0.6356,0.7084,0.5333,1.0,0.0101,0.5089,0.8889,10.1088
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,1,98,316,"(90, 307, 17, 19)",323,0.607,0.3179,0.5593,1.0,1.0,0.5175,0.2992,2237.0772
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,2,377,335,"(351, 293, 53, 84)",4452,0.5491,0.3179,0.4932,1.0,0.6516,0.5165,0.4779,651.6287
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,3,123,295,"(70, 249, 107, 93)",9951,0.585,0.3179,0.4963,1.0,1.0,0.5268,0.4107,1367.5547
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,4,406,260,"(400, 238, 12, 45)",540,0.5194,0.2991,0.5505,1.0,0.2205,0.5061,0.2317,220.5486
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,5,283,155,"(265, 126, 37, 59)",2183,0.4957,0.3127,0.5206,1.0,0.0403,0.5116,0.6036,40.3444
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,6,138,130,"(134, 124, 9, 12)",108,0.7141,0.9423,0.5206,1.0,0.0212,0.4905,0.2421,21.1702
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,7,378,149,"(343, 101, 70, 96)",6720,0.4861,0.3068,0.5021,1.0,0.0299,0.5156,0.4991,29.8569
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,8,234,109,"(225, 96, 18, 26)",468,0.4911,0.3001,0.5237,1.0,0.0274,0.5104,0.3088,27.3686
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,9,489,101,"(480, 84, 19, 34)",646,0.4785,0.2985,0.4824,1.0,0.0517,0.5082,0.3829,51.7472
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,10,83,69,"(80, 62, 6, 15)",90,0.4956,0.3179,0.4739,1.0,0.1849,0.5101,0.2551,184.8688
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,11,407,63,"(403, 55, 8, 16)",128,0.5132,0.3804,0.5016,1.0,0.0451,0.5019,0.4929,45.1187
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,12,204,51,"(194, 38, 20, 27)",540,0.6181,0.7214,0.4584,1.0,0.0522,0.5142,0.7396,52.1623
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,13,97,23,"(88, 11, 18, 24)",432,0.7251,0.9627,0.513,1.0,0.0862,0.5051,0.3019,86.1922
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,14,264,34,"(249, 8, 31, 52)",1612,0.5211,0.3804,0.527,1.0,0.0347,0.5194,0.7071,34.6656
crocus-4878639__340_jpg.rf.ygAMpZRtOlSiXeTy62O8.jpg,15,340,15,"(320, 0, 41, 30)",1230,0.6356,0.7084,0.5333,1.0,0.0101,0.5089,0.8889,10.1088
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,1,495,385,"(484, 379, 22, 12)",264,0.6385,0.723,0.5022,1.0,0.0972,0.502,0.7831,97.1993
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,2,340,303,"(334, 299, 13, 9)",117,0.6738,0.8096,0.5197,1.0,0.0858,0.4961,0.76,85.8184
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,3,355,279,"(352, 273, 7, 13)",91,0.6296,0.7161,0.5005,1.0,0.0375,0.4974,0.8737,37.5076
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,4,50,274,"(44, 268, 12, 12)",144,0.6967,0.9055,0.4939,1.0,0.0692,0.4944,0.8003,69.2422
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,5,506,261,"(501, 254, 11, 15)",165,0.714,0.9538,0.5108,1.0,0.0142,0.4989,0.9913,14.2008
crocus-4896815__340--1-_jpg.rf.44tP0LkRQRWIBGAOpbL7.jpg,6,45,169,"(34, 161, 23, 17)",391,0.7155,0.9511,0.5172,1.0,0.0163,0.4987,0.9744,16.2695
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,1,494,385,"(482, 379, 24, 12)",288,0.6413,0.7322,0.5041,1.0,0.0863,0.503,0.7373,86.2664
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,2,340,303,"(334, 299, 13, 9)",117,0.6739,0.8096,0.5199,1.0,0.086,0.4958,0.7581,85.9937
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,3,355,279,"(352, 273, 7, 12)",84,0.6297,0.7161,0.5014,1.0,0.0357,0.4979,0.8794,35.7409
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,4,50,274,"(44, 268, 12, 12)",144,0.6967,0.9055,0.4939,1.0,0.0692,0.4944,0.8003,69.2422
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,5,506,261,"(501, 254, 11, 15)",165,0.714,0.9538,0.5108,1.0,0.0142,0.4989,0.9913,14.2008
crocus-4896815__340--1-_jpg.rf.fKLY0V7xR2rQeBZHASz5.jpg,6,45,169,"(34, 160, 22, 18)",396,0.716,0.9511,0.5181,1.0,0.0178,0.4999,0.9735,17.7711
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,1,47,502,"(30, 493, 34, 19)",646,0.5607,0.3179,0.5203,1.0,0.6737,0.4915,0.4983,673.7144
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,2,231,476,"(200, 440, 62, 72)",4464,0.5804,0.3179,0.529,1.0,0.8399,0.5109,0.334,839.9173
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,3,212,388,"(209, 377, 6, 22)",132,0.7944,0.8865,0.538,1.0,0.9579,0.4864,0.2222,957.8526
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,4,185,353,"(177, 333, 17, 41)",697,0.5947,0.3179,0.524,1.0,1.0,0.51,0.4099,1492.2364
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,5,6,327,"(0, 310, 13, 35)",455,0.5993,0.3179,0.5372,1.0,1.0,0.5097,0.467,1286.1037
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,6,79,340,"(62, 274, 34, 132)",4488,0.5897,0.3179,0.5098,1.0,1.0,0.515,0.4268,1060.357
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,7,148,303,"(135, 254, 26, 98)",2548,0.5959,0.3179,0.5276,1.0,1.0,0.516,0.3711,1201.6221
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,8,77,247,"(71, 240, 13, 14)",182,0.573,0.3037,0.4763,1.0,1.0,0.5053,0.3308,1245.0497
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,9,9,228,"(0, 215, 18, 26)",468,0.5964,0.3179,0.5289,1.0,1.0,0.5063,0.42,1259.0687
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,10,169,239,"(140, 208, 58, 62)",3596,0.5841,0.3179,0.5099,1.0,0.9433,0.5192,0.4365,943.3485
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,11,76,212,"(68, 204, 16, 17)",272,0.5912,0.3179,0.5141,1.0,1.0,0.5064,0.3448,1333.3568
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,12,220,208,"(208, 196, 24, 24)",576,0.5668,0.3179,0.5106,1.0,0.7682,0.5078,0.2477,768.19
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,13,120,200,"(116, 190, 9, 21)",189,0.5881,0.3179,0.5164,1.0,0.9609,0.5017,0.2439,960.9324
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,14,251,171,"(246, 157, 11, 29)",319,0.5322,0.312,0.5178,1.0,0.4175,0.4989,0.3065,417.5395
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,15,442,162,"(437, 143, 11, 38)",418,0.583,0.3707,0.5622,1.0,0.5645,0.5042,0.3948,564.479
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,16,194,163,"(185, 140, 18, 47)",846,0.5381,0.312,0.5052,1.0,0.5207,0.5098,0.3395,520.7361
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,17,60,152,"(34, 131, 52, 42)",2184,0.5465,0.3179,0.5037,1.0,0.589,0.5281,0.3432,588.9885
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,18,8,149,"(0, 131, 17, 37)",629,0.5758,0.3179,0.5139,1.0,0.847,0.5102,0.3665,847.038
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,19,282,129,"(271, 115, 22, 28)",616,0.535,0.3179,0.4841,1.0,0.5431,0.5111,0.3243,543.0658
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,20,138,134,"(121, 108, 34, 52)",1768,0.5345,0.3179,0.5426,1.0,0.3331,0.5138,0.3353,333.14
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,21,226,108,"(216, 92, 21, 32)",672,0.5366,0.3113,0.5327,1.0,0.412,0.511,0.3299,411.9706
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,22,185,109,"(175, 92, 20, 34)",680,0.5393,0.3179,0.5259,1.0,0.4392,0.5073,0.3336,439.2048
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,23,341,95,"(330, 85, 22, 21)",462,0.5209,0.3179,0.4787,1.0,0.4208,0.5084,0.279,420.8141
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,24,500,109,"(488, 80, 24, 59)",1416,0.5303,0.3179,0.5172,1.0,0.3799,0.5091,0.4822,379.8688
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,25,24,102,"(0, 80, 49, 45)",2205,0.5373,0.3179,0.5218,1.0,0.4339,0.5129,0.4089,433.9244
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,26,149,97,"(142, 75, 14, 45)",630,0.5214,0.3179,0.5187,1.0,0.2864,0.5079,0.388,286.4184
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,27,475,80,"(458, 63, 35, 35)",1225,0.5223,0.3127,0.5578,1.0,0.1767,0.5215,0.3083,176.7305
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,28,61,70,"(56, 59, 10, 23)",230,0.5503,0.3714,0.5469,1.0,0.2887,0.5045,0.287,288.6505
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,29,194,69,"(181, 58, 27, 22)",594,0.5066,0.3061,0.4936,1.0,0.2669,0.5158,0.4027,266.9001
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,30,353,62,"(350, 53, 7, 19)",133,0.4702,0.3179,0.4959,0.6791,0.4948,0.5016,0.1358,494.8213
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,31,263,57,"(256, 46, 14, 23)",322,0.5324,0.3179,0.5394,1.0,0.3232,0.5068,0.3879,323.2192
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,32,309,61,"(293, 39, 32, 44)",1408,0.515,0.3179,0.5062,1.0,0.2661,0.5073,0.2131,266.0975
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,33,434,45,"(427, 36, 14, 18)",252,0.513,0.3642,0.5114,1.0,0.0647,0.4965,0.3949,64.7246
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,34,13,48,"(0, 27, 26, 42)",1092,0.5243,0.3179,0.5342,1.0,0.2604,0.5101,0.467,260.4032
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,35,46,30,"(39, 17, 14, 26)",364,0.5312,0.3179,0.5381,1.0,0.3162,0.5111,0.3107,316.2338
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,36,252,21,"(249, 14, 6, 15)",90,0.5298,0.3804,0.5351,1.0,0.0934,0.5053,0.321,93.4307
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,37,153,25,"(146, 10, 15, 31)",465,0.5389,0.3868,0.5214,1.0,0.2099,0.5066,0.2205,209.9421
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,38,209,22,"(200, 9, 18, 27)",486,0.5093,0.3058,0.559,1.0,0.0664,0.4992,0.4282,66.4459
crocus-4918148__340_jpg.rf.9W66u8s2fHJx8Zb6CLTd.jpg,39,265,4,"(260, 0, 10, 9)",90,0.5134,0.2984,0.58,1.0,0.06,0.5067,0.2727,59.9626
crocus-675490__340_jpg.rf.PBR6KSm1LlZ7XvXjfTlV.jpg,1,486,307,"(477, 290, 19, 35)",665,0.4846,0.2946,0.5176,1.0,0.0037,0.4997,0.941,3.7171
crocus-675490__340_jpg.rf.PBR6KSm1LlZ7XvXjfTlV.jpg,2,498,219,"(491, 198, 14, 42)",588,0.4563,0.2234,0.5039,1.0,0.0177,0.503,0.8269,17.7371
crocus-675490__340_jpg.rf.PBR6KSm1LlZ7XvXjfTlV.jpg,3,507,182,"(503, 167, 9, 30)",270,0.4872,0.2882,0.5268,1.0,0.0191,0.5003,0.9714,19.0709
crocus-675490__340_jpg.rf.pvJvT3vqifX4JugRPvbV.jpg,1,486,307,"(477, 290, 19, 35)",665,0.4846,0.2946,0.5176,1.0,0.0037,0.4997,0.941,3.7171
crocus-675490__340_jpg.rf.pvJvT3vqifX4JugRPvbV.jpg,2,498,219,"(491, 198, 14, 42)",588,0.4563,0.2234,0.5039,1.0,0.0177,0.503,0.8269,17.7371
crocus-675490__340_jpg.rf.pvJvT3vqifX4JugRPvbV.jpg,3,507,182,"(503, 167, 9, 30)",270,0.4872,0.2882,0.5268,1.0,0.0191,0.5003,0.9714,19.0709
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,1,259,488,"(244, 474, 30, 29)",870,0.4858,0.2841,0.5239,1.0,0.0302,0.4968,0.6278,30.1948
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,2,307,435,"(292, 418, 31, 34)",1054,0.4869,0.2985,0.5002,1.0,0.0736,0.5085,0.5566,73.6464
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,3,398,387,"(380, 370, 36, 34)",1224,0.4887,0.2926,0.5179,1.0,0.0506,0.4975,0.5498,50.6289
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,4,7,367,"(0, 348, 15, 39)",585,0.6658,0.5508,0.5492,1.0,0.8077,0.5005,0.4547,807.7133
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,5,317,320,"(305, 306, 25, 29)",725,0.495,0.2985,0.5035,1.0,0.143,0.5127,0.4733,142.981
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,6,341,283,"(327, 271, 28, 25)",700,0.5008,0.2841,0.4849,1.0,0.3164,0.5112,0.6324,316.3514
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,7,122,165,"(94, 114, 57, 102)",5814,0.5165,0.3179,0.502,1.0,0.2951,0.5235,0.4886,295.0872
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,8,83,117,"(67, 90, 33, 54)",1782,0.522,0.3179,0.5314,1.0,0.2473,0.5234,0.4081,247.3453
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,9,499,103,"(486, 88, 26, 31)",806,0.5097,0.3127,0.509,1.0,0.2211,0.5107,0.5174,221.0894
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,10,342,110,"(325, 87, 34, 46)",1564,0.5229,0.3127,0.5368,1.0,0.2559,0.5211,0.4618,255.9331
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,11,443,152,"(375, 83, 137, 139)",19043,0.5157,0.3179,0.4967,1.0,0.3059,0.5318,0.4383,305.8806
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,12,435,60,"(429, 53, 13, 15)",195,0.5072,0.2841,0.5585,1.0,0.1232,0.4905,0.4252,123.1972
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,13,260,104,"(220, 52, 80, 105)",8400,0.5173,0.3127,0.5373,1.0,0.1985,0.5237,0.4361,198.5434
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,14,175,74,"(150, 47, 50, 54)",2700,0.4984,0.2985,0.4999,1.0,0.1896,0.5196,0.4216,189.5686
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,15,17,59,"(0, 38, 35, 42)",1470,0.5155,0.3127,0.5541,1.0,0.1208,0.5105,0.5429,120.7623
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,16,221,53,"(211, 36, 21, 35)",735,0.5019,0.3127,0.5172,1.0,0.1143,0.5076,0.3204,114.2553
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,17,124,46,"(93, 19, 63, 55)",3465,0.4998,0.3078,0.5209,1.0,0.0976,0.5118,0.5023,97.5812
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,18,378,37,"(342, 5, 72, 65)",4680,0.4958,0.3127,0.5107,1.0,0.0765,0.5178,0.4738,76.5015
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,19,495,20,"(479, 0, 33, 41)",1353,0.5026,0.3037,0.4934,1.0,0.2365,0.4976,0.3595,236.4901
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,20,462,30,"(447, 0, 31, 60)",1860,0.5108,0.2985,0.5602,1.0,0.1025,0.5042,0.445,102.5302
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,21,307,24,"(280, 0, 55, 48)",2640,0.5044,0.2985,0.5423,1.0,0.101,0.5077,0.4005,101.0102
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,22,243,6,"(235, 0, 17, 13)",221,0.5044,0.2985,0.5385,1.0,0.1151,0.4997,0.4283,115.1068
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,23,85,26,"(65, 0, 41, 52)",2132,0.4925,0.2985,0.5144,1.0,0.0805,0.5031,0.3949,80.4836
crocus-675492__340_jpg.rf.HwJC0XCRkSfvpQ6WA1wP.jpg,24,23,6,"(0, 0, 46, 13)",598,0.4929,0.2985,0.5122,1.0,0.0919,0.4979,0.4109,91.9141
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,1,259,488,"(244, 474, 30, 29)",870,0.4858,0.2841,0.5239,1.0,0.0302,0.4968,0.6278,30.1948
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,2,307,435,"(292, 418, 31, 34)",1054,0.4869,0.2985,0.5002,1.0,0.0736,0.5084,0.5566,73.6067
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,3,398,387,"(380, 370, 36, 34)",1224,0.4889,0.2926,0.5183,1.0,0.0506,0.4975,0.5521,50.6341
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,4,7,367,"(0, 348, 15, 39)",585,0.6658,0.5508,0.5492,1.0,0.8081,0.5006,0.4575,808.1038
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,5,317,320,"(305, 306, 25, 29)",725,0.4944,0.2985,0.5019,1.0,0.1426,0.5139,0.4825,142.6433
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,6,341,283,"(327, 271, 29, 25)",725,0.4993,0.2841,0.48,1.0,0.3183,0.5101,0.6256,318.3253
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,7,122,165,"(94, 114, 57, 102)",5814,0.5177,0.3179,0.5058,1.0,0.2946,0.5237,0.4877,294.6355
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,8,83,117,"(67, 90, 33, 55)",1815,0.5202,0.3179,0.5261,1.0,0.248,0.5233,0.3987,247.972
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,9,499,103,"(486, 88, 26, 31)",806,0.5096,0.3127,0.5088,1.0,0.2207,0.5101,0.5174,220.7355
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,10,342,110,"(325, 87, 34, 46)",1564,0.5231,0.3127,0.5376,1.0,0.2551,0.5205,0.4618,255.0909
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,11,443,153,"(375, 83, 137, 140)",19180,0.5152,0.3179,0.4945,1.0,0.3084,0.5323,0.4345,308.357
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,12,435,60,"(429, 53, 13, 15)",195,0.5072,0.2841,0.5585,1.0,0.1232,0.4905,0.4252,123.1972
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,13,260,104,"(220, 52, 80, 105)",8400,0.5177,0.3127,0.5383,1.0,0.1984,0.5244,0.4355,198.3703
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,14,175,74,"(151, 47, 49, 54)",2646,0.4963,0.2985,0.4944,1.0,0.188,0.519,0.4213,188.0209
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,15,17,59,"(0, 38, 35, 42)",1470,0.5156,0.3127,0.5544,1.0,0.1209,0.5106,0.5447,120.8902
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,16,221,53,"(211, 36, 21, 35)",735,0.5022,0.3127,0.5181,1.0,0.1142,0.5078,0.3204,114.1701
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,17,124,46,"(93, 19, 63, 55)",3465,0.5018,0.3127,0.5218,1.0,0.0977,0.5122,0.5009,97.6755
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,18,378,38,"(342, 5, 72, 66)",4752,0.4927,0.3127,0.5022,1.0,0.0748,0.5181,0.4691,74.7908
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,19,307,24,"(280, 0, 55, 48)",2640,0.504,0.2985,0.5412,1.0,0.1011,0.5078,0.3986,101.1309
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,20,244,5,"(236, 0, 16, 11)",176,0.5041,0.2985,0.541,1.0,0.103,0.5012,0.458,102.9753
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,21,85,26,"(65, 0, 41, 52)",2132,0.4952,0.3061,0.5143,1.0,0.081,0.5029,0.3939,81.0201
crocus-675492__340_jpg.rf.PxrEgQmJTSUxdABVkbqP.jpg,22,23,6,"(0, 0, 46, 13)",598,0.4932,0.2985,0.513,1.0,0.0922,0.4977,0.413,92.1583
crocus-sativus-saffron-crocus_webp.rf.v69MUTLaPDdN6udY5sWl.jpg,1,203,444,"(199, 429, 9, 31)",279,0.5458,0.4157,0.5592,1.0,0.0463,0.4985,0.2137,46.3472
crocus-sativus-saffron-crocus_webp.rf.v69MUTLaPDdN6udY5sWl.jpg,2,218,379,"(213, 367, 10, 24)",240,0.4695,0.5458,0.5328,0.3598,0.2002,0.5001,0.072,200.2185
crocus-sativus-saffron-crocus_webp.rf.v69MUTLaPDdN6udY5sWl.jpg,3,349,389,"(324, 354, 50, 71)",3550,0.7229,0.9512,0.532,1.0,0.0383,0.5258,0.2326,38.2783
crocus-sativus-saffron-crocus_webp.rf.v69MUTLaPDdN6udY5sWl.jpg,4,112,220,"(97, 209, 31, 23)",713,0.495,0.3068,0.5195,1.0,0.0584,0.5156,0.5269,58.3607
crocus-sativus-saffron-crocus_webp.rf.v69MUTLaPDdN6udY5sWl.jpg,5,291,106,"(279, 55, 24, 103)",2472,0.4659,0.2825,0.4639,1.0,0.0463,0.5005,0.5123,46.3217
d05da2d47493b44d41047e0a12cd059d_jpg.rf.vWXd6sPqwQ75Oi0am6S2.jpg,1,139,144,"(133, 131, 13, 26)",338,0.4893,0.0316,0.5092,1.0,1.0,0.4877,0.4021,1100.3193
d05da2d47493b44d41047e0a12cd059d_jpg.rf.vWXd6sPqwQ75Oi0am6S2.jpg,2,303,135,"(299, 114, 8, 42)",336,0.7332,0.8949,0.5063,1.0,0.4275,0.529,0.5602,427.5136
d05da2d47493b44d41047e0a12cd059d_jpg.rf.vWXd6sPqwQ75Oi0am6S2.jpg,3,116,135,"(104, 113, 24, 44)",1056,0.4537,0.0316,0.47,1.0,0.7811,0.5017,0.5754,781.109
